gene_id	CONTROL_REP1	CONTROL_REP2	CONTROL_REP3	CONTROL_REP4	PREECLAMPSIA_REP1	PREECLAMPSIA_REP2	PREECLAMPSIA_REP3	PREECLAMPSIA_REP4
gene-Sprr2i	0	0	0	0	0	0	0	0
gene-Sprr2j-ps	0	0	0	0	0	0	0	0
gene-Sprr2k	0	0	0	0	0	0	0	0
gene-Sprr3	0	0	0	0	0	0	0	0.188208
gene-Sprr4	0	0	0	0	0	0	0	0
gene-Sprtn	16.157451	15.851641	18.762971	17.831036	19.08839	17.998853	18.58051	18.605104
gene-Spry1	12.746752	10.438126	12.798488	12.165478	13.018922	10.369779	11.410042	9.913015
gene-Spry2	28.295503	25.817265	29.692762	28.363076	20.516384	21.852618	21.241806	24.069651
gene-Spry3	3.223263	3.802378	3.003908	3.447701	4.392127	4.067294	4.202512	4.996291
gene-Spry4	4.733861	4.422569	5.452957	5.241945	5.239118	5.151425	4.857056	4.752021
gene-Spryd3	51.835424	55.173539	53.017528	52.051502	48.933219	56.632093	57.411759	56.575183
gene-Spryd4	8.188225	8.763272	9.032899	7.883887	9.230589	8.692024	9.781071	8.928487
gene-Spryd7	16.80787	14.809421	15.974215	15.198381	16.495813	18.215482	19.384358	18.94089
gene-Spsb1	6.109314	5.669147	6.291479	6.795696	5.174282	3.583679	4.997707	4.664108
gene-Spsb2	1.462801	3.247168	2.353362	2.612506	1.439329	1.811948	2.21216	1.479693
gene-Spsb3	59.622435	60.216149	60.787541	60.611789	50.505274	52.35503	55.774508	59.137171
gene-Spsb4	13.750405	11.6012	12.916744	12.687327	10.844196	7.221347	10.632517	11.620337
gene-Spta1	0.100132	0.067145	0.085377	0.095491	0.022295	0.141037	0.09117	0.061186
gene-Sptan1	351.093242	380.367425	381.455756	380.218482	424.155958	423.011165	434.731501	438.123972
gene-Sptb	5.802219	6.644165	6.237574	6.687453	7.258321	7.775946	8.100388	7.504135
gene-Sptbn1	162.476513	173.937748	168.097753	168.602686	214.207152	224.475254	212.704366	206.727528
gene-Sptbn2	125.415608	131.400344	135.985487	133.851039	129.016974	127.966484	138.137124	133.49199
gene-Sptbn4	35.185993	34.619944	35.752101	36.143575	41.312856	47.951466	37.980907	34.14673
gene-Sptbn5	0.123068	0.076206	0.05247	0.011739	0.128584	0.01097	0.134755	0.094253
gene-Sptlc1	27.422173	28.995737	29.453694	28.221149	28.402066	32.813837	23.521306	25.086113
gene-Sptlc2	20.680894	19.690062	19.185033	20.438485	22.318991	23.814996	22.727381	19.919223
gene-Sptlc3	0.076022	0	0	0.519772	0	0	0	0
gene-Sptssa	89.168632	88.292718	88.866981	92.391539	84.151306	79.806003	83.537259	91.46315
gene-Sptssb	0.196812	0.098557	0	0.223913	0.346464	0.206714	0.121053	0.098187
gene-Spty2d1	6.142615	6.981615	5.574184	6.612646	6.924242	7.226143	6.870253	5.513491
gene-Spx	6.441197	4.319306	4.650199	3.72572	5.648858	6.677222	5.059181	4.524153
gene-Spz1	0	0	0	0	0	0	0	0
gene-Sqle	137.291591	138.487621	135.497506	146.291797	147.763546	138.955361	134.858136	148.583719
gene-Sqor	1.002282	1.222267	1.071081	0.123912	1.385751	1.028065	0.895328	1.436879
gene-Sqstm1	200.935057	200.952661	184.530784	192.540814	187.126519	183.229843	202.841318	218.497243
gene-Sra1	73.999716	59.354297	72.540813	67.013847	66.959747	65.647441	63.269511	61.09413
gene-Srarp	1.046478	1.299407	0.79373	0.882922	1.402035	1.329645	1.066106	1.252273
gene-Srbd1	17.608786	18.769224	22.99878	21.485435	20.587461	20.055916	18.691525	18.178068
gene-Src	79.65145	82.406031	83.269191	88.410215	81.718874	80.224898	81.946257	84.663624
gene-Srcap	54.875793	59.994599	60.480449	63.690489	64.544065	60.094648	57.189783	56.649358
gene-Srcin1	87.634754	93.58803	91.837956	93.909876	103.927206	114.161503	100.21573	91.644558
gene-Srd5a1	12.298891	14.326342	15.051634	13.283293	9.512588	12.570655	11.397575	12.748798
gene-Srd5a2	0	0.208624	0.042447	0.094898	0.046093	0.132441	0.135144	0.084144
gene-Srd5a3	9.869382	10.891424	9.09552	7.248356	8.382819	8.944077	9.611411	8.648142
gene-Srebf1	27.397726	27.002855	28.14549	30.28764	22.256229	21.085548	20.942816	22.956947
gene-Srebf2	139.702759	150.036141	145.970128	155.317634	133.427649	120.188827	131.817461	135.046602
gene-Srek1	40.646525	41.206522	43.447793	43.292971	44.602572	48.025132	41.513351	36.324359
gene-Srek1ip1	19.069442	16.708538	17.522831	18.760667	17.874051	16.129563	18.734304	16.444166
gene-Srf	27.635615	26.595131	24.804	25.609714	27.115738	26.000095	27.655902	27.066841
gene-Srfbp1	10.388499	11.049821	12.039382	12.322595	12.248083	13.72839	13.557604	13.421253
gene-Srgap1	49.942821	53.46437	54.98658	57.331793	63.482086	61.550989	57.659649	50.075261
gene-Srgap2	63.917514	68.116897	68.954979	68.281205	77.842479	73.281766	69.366643	68.608883
gene-Srgap3	82.426982	93.259851	89.455639	93.124522	109.739316	107.605366	99.49643	92.325592
gene-Srgn	3.597973	3.001313	3.02347	3.20395	1.01551	2.856551	4.522297	4.7906
gene-Sri	28.051817	27.765514	24.533612	25.880893	25.980122	29.696027	25.34301	26.331731
gene-Srl	23.892077	25.971191	27.02482	29.310288	27.037433	27.548695	27.707046	26.527319
gene-Srm	127.024754	118.336284	126.395425	122.942245	107.401133	103.275829	117.899639	126.259233
gene-Srms	0.37264	0.249283	0.126808	0.354213	0	0.065726	0	0
gene-Sros1	0.248427	0.062321	0.317019	0.070843	0.206072	0.065726	0.066949	0.062565
gene-Srp14	231.049796	222.696198	221.739186	241.3789	222.295013	231.539582	227.831799	235.256183
gene-Srp19	82.643282	77.007882	79.273775	76.850165	72.630842	88.391503	82.133591	78.110407
gene-Srp54a	27.139267	23.218304	23.461781	23.632194	26.715444	21.915499	24.340119	25.977436
gene-Srp54b	73.354499	78.22605	86.090396	83.907331	60.737373	39.87054	56.778564	83.172945
gene-Srp54c	39.74338	41.094563	42.862654	44.507738	45.558346	41.995006	49.49572	45.564805
gene-Srp68	57.136596	62.051744	60.185031	62.452135	55.002794	54.486114	54.617752	60.707153
gene-Srp72	74.826825	77.048001	74.594496	78.247125	80.123513	76.563149	79.298978	80.597475
gene-Srp9	80.466039	80.975238	74.052519	85.202771	79.431698	81.079825	86.061338	84.32116
gene-Srpk1	79.606127	88.360267	88.33566	85.823673	87.654661	91.794559	80.945663	80.644911
gene-Srpk2	90.162884	93.604361	98.389605	100.722599	113.145068	104.285059	101.603867	89.82093
gene-Srpk3	0	0	0.17186	0.095964	0.371452	0	0.180488	0
gene-Srpra	29.058451	27.957622	23.979958	27.520067	28.981117	28.133666	27.086877	27.53874
gene-Srprb	31.71568	31.842824	31.395872	33.500768	29.205866	32.273668	29.897483	31.987671
gene-Srpx	1.834436	1.774703	0.735601	1.494255	1.32894	1.039271	0.987737	1.252844
gene-Srpx2	0.155131	0.054191	0.055131	0	0	0	0	0
gene-Srr	30.915288	31.226311	31.157441	32.450215	32.239631	34.697072	33.853278	32.191718
gene-Srrd	31.21644	33.372591	23.274418	28.936993	23.827496	28.819042	25.03252	20.903067
gene-Srrm1	108.785032	114.265537	112.679136	117.729174	104.059347	93.988048	86.807204	84.610797
gene-Srrm2	218.507842	245.381447	250.066834	259.887898	271.501829	265.435817	213.354919	207.883027
gene-Srrm3	50.906157	54.937141	46.605435	49.943102	59.902932	59.48226	48.097176	46.026746
gene-Srrm4	68.005717	71.55472	74.032056	73.36049	67.756852	66.261493	59.260158	52.07558
gene-Srrm4os	0.135331	0.226532	0.276547	0.154555	0.150091	0.287459	0.146617	0.136946
gene-Srrt	97.403008	103.386395	101.345995	102.117183	92.675022	88.394456	88.593707	90.668812
gene-Srsf1	196.515797	198.35621	200.014837	204.360046	194.441354	190.665601	192.865989	178.922876
gene-Srsf10	137.024453	135.33766	140.055618	142.499841	157.857919	144.589272	136.69598	137.618872
gene-Srsf11	185.338518	189.026218	191.336952	192.687445	194.610348	186.144526	169.126696	168.600103
gene-Srsf12	28.393294	24.880294	26.264162	27.61461	31.032133	33.725593	29.604792	26.921713
gene-Srsf2	287.864035	300.935215	296.029541	302.950816	254.909128	238.465047	262.926513	258.160287
gene-Srsf3	310.028162	312.392744	318.247984	315.356074	339.63871	337.246755	330.223852	319.669353
gene-Srsf4	115.460349	127.098105	120.867042	125.384639	101.669124	86.911198	100.893039	108.287492
gene-Srsf5	323.810779	317.322719	335.204748	346.607279	298.061286	302.167803	329.805242	285.348951
gene-Srsf6	170.853573	163.186398	173.291569	174.526122	159.975421	157.675907	146.811765	130.846518
gene-Srsf7	211.017684	211.722928	212.616206	206.992001	228.151914	244.58598	202.250597	210.199445
gene-Srsf9	85.298217	74.705304	82.774601	80.699472	78.91123	60.285379	60.825855	65.057183
gene-Srsx	0	0	0	0	0	0	0	0
gene-Srsy	0	0	0	0	0	0	0	0
gene-Srxn1	9.013691	9.15903	9.430937	7.762258	7.469869	7.794486	8.123282	7.889329
gene-Sry	0	0	0	0	0	0	0	0
gene-Ss18	29.5699	32.0939	33.760976	35.904745	32.73414	29.803711	26.126437	29.679735
gene-Ss18l1	83.28175	85.147299	85.13365	85.579089	87.394927	84.878556	85.637358	77.569926
gene-Ss18l2	43.666282	46.61689	42.61077	47.993397	66.864046	41.596427	50.705393	37.942728
gene-Ssb	173.895249	165.573605	167.25252	168.095022	185.181192	161.254336	171.256916	164.856146
gene-Ssbp1	43.219981	40.551733	47.907426	55.084863	45.184911	41.170971	42.260703	39.035421
gene-Ssbp2	148.304891	152.108022	169.88271	168.201709	179.968996	181.44512	179.04548	168.671663
gene-Ssbp3	215.379594	219.02614	214.296311	223.120086	186.410323	162.453236	178.849886	169.367831
gene-Ssbp4	99.126101	95.390937	95.00608	102.158619	102.18428	87.654032	101.762166	91.592026
gene-Ssc4d	0.688652	0.691199	0.288331	0.65482	0.889278	0.48634	0.495585	0.405183
gene-Ssc5d	1.330197	0.891168	0.976307	1.130518	1.85687	1.70648	1.705355	1.142323
gene-Ssh1	16.208865	18.271947	17.995545	19.104924	18.345962	16.908664	17.349677	15.888165
gene-Ssh2	33.963116	36.223281	36.776592	38.782328	42.494293	39.669716	38.738834	34.22959
gene-Ssh3	14.430597	12.272955	12.664737	13.260708	15.354113	16.161661	9.878667	9.416606
gene-Ssmem1	0	0	0.718908	0	0.273247	0.259211	0	0.488422
gene-Ssna1	90.382116	98.727854	87.878401	93.237872	84.72886	84.889104	93.86106	91.224736
gene-Sspn	2.230327	2.668691	2.41459	2.241054	1.850857	1.776952	1.851966	1.865564
gene-Sspo	0.053801	0.094349	0.078675	0.120365	0.085749	0.089415	0.044595	0.062847
gene-Ssr1	55.38278	60.713529	58.222012	58.834131	57.890696	61.151733	61.004174	57.744002
gene-Ssr2	144.054122	146.167496	144.145829	135.648853	143.17028	137.669686	143.529545	139.256266
gene-Ssr3	147.61406	151.691392	147.47056	148.139102	165.031493	153.135864	150.41223	149.848245
gene-Ssr4	102.344522	87.208183	84.811458	89.655249	106.637888	96.078331	79.117458	91.652989
gene-Ssrp1	136.338463	140.547153	141.676973	152.586248	136.301334	126.349274	136.749158	142.668736
gene-Sst	463.786521	483.664788	350.661934	454.240181	464.317434	609.628994	540.753542	577.141078
gene-Sstr1	16.121435	14.341627	12.741427	11.474189	13.370855	17.595887	16.539659	15.913563
gene-Sstr2	35.251922	42.85746	41.437964	43.572082	32.521968	24.983104	30.689537	32.165299
gene-Sstr3	1.527143	1.474808	1.812215	2.470602	1.526836	1.730243	2.339071	1.307619
gene-Sstr4	0.807352	1.345104	1.779451	1.679625	2.353532	2.80553	3.40837	1.595984
gene-Sstr5	0.183423	0.12271	0.124842	0.209237	0.202899	0.48449	0.527412	0.369645
gene-Ssty1	0	0	0	0	0	0	0	0
gene-Ssty2	0	0	0	0	0	0	0	0
gene-Ssu2	0	0	0.232794	0	0.195909	0	0	0
gene-Ssu72	60.648146	59.393089	64.407431	50.146004	60.603944	63.730996	64.56742	61.700159
gene-Ssx2ip	21.843278	26.044756	24.990514	24.692454	25.304212	22.477316	20.668385	22.656067
gene-Ssxa1	0	0	0	0	0	0	0	0
gene-Ssxb1	0	0	0	0	0	0	0	0
gene-Ssxb10	0	0	0	0	0	0	0	0
gene-Ssxb13	0	0	0	0	0	0	0	0
gene-Ssxb14	0	0	0	0	0	0	0	0
gene-Ssxb15	0	0	0	0	0	0	0	0
gene-Ssxb2	0	0	0	0	0	0	0	0
gene-Ssxb3	0	0	0	0	0	0	0	0
gene-Ssxb5	0	0	0	0	0	0	0	0
gene-Ssxb6	0	0	0	0	0	0	0	0
gene-Ssxb7	0	0	0	0	0	0	0	0
gene-Ssxb8	0	0	0	0	0	0	0	0
gene-Ssxb9	0	0	0	0	0	0	0	0
gene-St13	143.754511	144.409541	142.853617	141.053236	143.720151	144.278324	146.820902	151.466389
gene-St14	0.099523	0.339762	0.101664	0.227245	0.055147	0	0.269187	0.100586
gene-St18	6.237191	7.561034	6.322362	6.555737	5.956921	6.560516	5.776659	6.513207
gene-St3gal1	27.119571	28.015798	31.103173	28.968921	27.251958	26.565234	27.270544	23.764943
gene-St3gal2	40.726817	44.037014	41.626501	45.392876	41.563996	40.347023	46.144653	46.152577
gene-St3gal3	29.424372	30.872609	34.006957	30.219941	32.51488	30.493003	31.950777	29.707869
gene-St3gal4	17.292394	17.956986	21.866901	18.493871	17.361522	16.07319	16.299725	16.621582
gene-St3gal5	41.64279	46.184049	43.845697	47.699335	41.300559	40.24461	42.018078	41.018299
gene-St3gal6	2.521272	2.463458	3.479792	2.016931	3.443732	3.30874	2.270049	2.65618
gene-St6gal1	41.485153	47.501318	45.50372	48.816652	44.304751	36.681704	40.819399	41.282099
gene-St6gal2	49.768393	52.059435	54.822761	54.832799	62.917696	68.890241	61.130129	51.650049
gene-St6galnac1	0	0	0	0	0	0	0	0
gene-St6galnac2	0.140155	0.654297	1.248208	0.997951	0.828933	0.171989	0.820627	0.654154
gene-St6galnac3	7.986468	9.882559	8.132747	9.309211	10.878434	11.536718	11.651773	10.845352
gene-St6galnac4	10.613261	11.832093	10.991321	10.595366	12.105971	11.028568	10.315407	11.76602
gene-St6galnac5	29.62221	30.287213	31.317965	30.858324	30.670536	30.580162	33.186528	31.339431
gene-St6galnac6	24.490442	23.090339	20.262383	21.6352	24.334054	26.251002	22.243101	23.809526
gene-St7	39.717723	36.927262	43.44508	41.104074	45.49416	46.068109	39.322336	39.789388
gene-St7l	8.959568	8.482996	8.427139	8.765723	9.984578	9.244596	7.942556	8.739429
gene-St8sia1	29.588644	31.488254	31.405815	31.90011	32.111941	31.501149	31.96333	28.300309
gene-St8sia2	122.092102	129.394561	129.44154	134.040026	118.468382	118.152882	120.258513	114.340947
gene-St8sia3	33.865732	35.826696	38.421921	37.452387	42.231245	41.780611	41.944309	36.650452
gene-St8sia3os	0	0	0	0	0	0	0	0
gene-St8sia4	35.640708	39.049575	34.725012	38.323097	47.847095	51.659926	46.070313	48.044463
gene-St8sia5	3.482012	3.573305	2.367403	2.832774	2.888191	2.818856	4.485978	2.744303
gene-St8sia6	0.086402	0.043393	0.132433	0.049344	0.287564	0.550801	0.28098	0.306168
gene-Stab1	3.095659	3.219716	2.519412	3.019082	3.605469	2.686826	3.51589	3.083975
gene-Stab2	0.216709	0.160927	0.100417	0.069764	0.076986	0.085663	0.033199	0.126357
gene-Stac	5.080032	4.532642	4.470001	5.903742	6.419801	5.537681	7.074148	5.390641
gene-Stac2	19.302768	17.9186	18.343713	18.312563	17.634866	17.524381	17.704916	14.147761
gene-Stac3	1.357774	1.726123	1.267437	0.771558	1.630956	1.096599	1.830922	1.476632
gene-Stag1	37.471414	36.560011	36.781142	34.315272	41.828254	39.129315	39.904094	37.982158
gene-Stag2	44.846887	45.465085	43.525097	44.502249	55.317207	54.159971	51.714461	52.380187
gene-Stag3	7.726664	7.888366	8.679348	7.625785	7.315527	11.249351	7.37041	4.988305
gene-Stam	59.05065	61.564791	58.913421	62.499541	74.032001	74.630802	67.727308	63.923232
gene-Stam2	31.716126	35.610168	36.014955	36.362651	37.206443	38.075907	38.712368	36.199572
gene-Stambp	38.344616	37.408704	39.133373	34.879163	33.693254	35.826624	40.935012	34.808448
gene-Stambpl1	10.663973	8.914582	7.515839	8.740293	8.779335	9.108353	8.710935	7.536555
gene-Stamos	1.311384	0.325022	1.986133	0	0	0.659702	0.32905	0
gene-Stap1	0	0	0	0	0	0	0	0
gene-Stap2	3.497891	3.473295	1.558123	3.002851	2.281477	3.16743	1.919542	3.118757
gene-Star	0.988495	1.508246	1.646595	1.045925	1.219801	1.48019	1.312221	1.076818
gene-Stard10	15.67505	13.901888	14.15778	14.112012	12.331706	10.820941	13.572642	15.291122
gene-Stard13	2.427649	2.430723	2.091803	1.965772	2.548768	2.217953	2.341833	1.850657
gene-Stard3	26.34307	23.339486	28.765481	29.081031	23.064988	23.332467	21.656814	22.788455
gene-Stard3nl	95.737545	97.074692	84.142387	93.204461	87.155788	98.101149	91.689684	94.98556
gene-Stard4	15.718574	16.013202	15.926691	16.130149	16.451348	18.110799	14.541756	16.029182
gene-Stard5	4.147809	3.170512	3.628858	2.552685	3.056494	3.34182	3.119307	3.644205
gene-Stard6	1.094611	0.583039	1.377939	0.453077	0.908745	0.489131	1.013327	1.648893
gene-Stard7	111.553064	106.971017	101.8134	115.286672	105.374395	102.697088	111.051883	109.296845
gene-Stard8	3.062316	2.683777	2.965753	2.732587	2.349504	2.593786	2.377968	2.222086
gene-Stard9	5.510932	5.29931	5.020736	5.65567	5.887856	6.472059	4.940122	4.306138
gene-Stat1	5.229202	5.259382	5.865357	5.698783	6.308711	5.45824	6.435681	4.596604
gene-Stat2	17.94911	17.940085	17.41292	18.34546	16.488844	17.682586	15.207943	14.697437
gene-Stat3	14.442043	16.892038	15.126095	15.295893	14.166838	12.869173	13.551121	14.424358
gene-Stat4	0.306546	0.184569	0.187777	0.538119	0.678172	0.713826	0.264419	0.247097
gene-Stat5a	0.439818	0.820711	0.204316	0.595326	0.221423	0.64237	0.352762	0.242706
gene-Stat5b	9.300142	8.496701	8.627737	7.995049	10.511642	10.620236	7.762753	8.450291
gene-Stat6	1.803108	2.323455	2.123282	1.522692	1.784111	2.000748	1.44641	1.946678
gene-Stau1	89.939402	93.371998	90.689978	92.840187	81.560523	76.163847	82.503862	77.847731
gene-Stau2	92.307823	92.596696	96.566817	101.59414	106.744285	102.607586	99.42481	101.481622
gene-Stbd1	1.765088	1.68489	2.828588	3.408211	3.149508	1.505256	2.160537	2.104558
gene-Stc1	4.990473	4.652554	3.672202	4.789252	4.6088	5.645524	4.89514	5.623368
gene-Stc2	3.250101	3.255579	3.799661	3.154508	3.8907	3.817458	2.754986	3.531635
gene-Steap1	0.325462	0.4873	0.495933	1.105756	3.010599	1.349342	1.192545	0.958054
gene-Steap2	1.619535	1.611085	1.576677	1.948512	1.764359	1.790973	1.796681	1.918768
gene-Steap3	1.354626	1.47301	0.922204	1.288162	1.124704	1.315672	1.157957	1.093508
gene-Steap4	0.340846	0.097789	0.547164	0.166784	0.107943	0.051675	0	0.049226
gene-Steep1	22.382733	23.444107	22.526702	23.5559	21.062185	25.10337	20.265742	20.393849
gene-Stfa1	0	0	0	1.612084	1.453716	1.420488	1.35734	0
gene-Stfa2	0	0	1.419793	0	1.411217	0	0	0
gene-Stfa2l1	0	1.471272	0	0	0	0	1.392246	0
gene-Stfa3	0	0	3.044529	0	0	0	0	0
gene-Stil	3.952211	4.617923	4.166895	5.214259	3.1315	3.001582	3.213984	3.770923
gene-Stim1	13.43336	12.691296	10.964499	11.582453	13.417122	10.943796	12.728705	12.452746
gene-Stim2	21.899865	22.643824	22.396595	22.368711	20.467157	18.82214	21.967834	20.751449
gene-Stimate	13.463109	14.259229	13.133191	16.800235	12.719306	13.050721	13.604854	12.17487
gene-Sting1	0.560669	0.423876	0.786713	0.719063	1.238609	0.740449	0.904445	0.704516
gene-Stip1	143.944768	148.035411	148.850801	154.444638	155.798412	146.049133	144.240471	152.957938
gene-Stk-ps2	0	0	0	0	0	0	0	0
gene-Stk10	3.418419	3.591788	4.399728	3.823367	3.401932	2.946536	3.635061	2.88717
gene-Stk11	90.978679	84.213659	85.312325	87.919897	72.455605	71.635384	77.003367	74.415512
gene-Stk11ip	17.371641	16.383421	19.9239	21.406735	19.192371	18.801095	16.530587	17.123519
gene-Stk16	67.666172	69.268215	64.955922	72.501836	63.302674	54.890635	54.625414	65.522064
gene-Stk17b	1.808117	2.095217	2.08415	2.805975	2.056317	2.165951	2.560695	1.64148
gene-Stk19	40.290838	35.665544	33.920937	34.031674	33.666636	31.815997	33.470458	33.302692
gene-Stk24	38.133182	41.559063	43.127742	41.035481	39.026112	35.937374	35.18028	33.651511
gene-Stk25	185.6457	178.937911	181.190834	191.020718	178.109621	175.683677	182.405465	173.45963
gene-Stk26	2.015936	1.694937	2.335803	1.338377	1.659609	2.140245	1.16574	1.849348
gene-Stk3	12.047988	15.070522	13.545394	13.189508	12.718719	11.930955	13.439498	13.479965
gene-Stk31	0.055459	0	0.144778	0	0.156694	0	0	0.071295
gene-Stk32a	1.031243	0.836786	0.810729	1.359452	1.144728	1.349529	1.11905	0.964671
gene-Stk32b	63.217135	56.67575	58.910615	59.494387	53.943598	57.152272	61.155951	59.248258
gene-Stk32c	33.103675	28.427898	26.817495	25.769031	26.727553	29.331054	29.101032	27.72048
gene-Stk33	4.362974	2.640627	2.888066	3.490512	4.285819	2.422188	2.616802	3.777652
gene-Stk35	15.704153	15.22698	15.486555	16.703064	14.403184	13.084248	12.372737	13.614498
gene-Stk35os1	4.412363	4.082031	4.203443	4.414911	3.626325	3.051059	3.969405	4.359483
gene-Stk36	14.554295	15.855363	13.707947	14.880147	14.098894	14.408298	13.413481	13.754276
gene-Stk38	65.483366	67.257512	70.366423	69.881338	67.050363	58.703228	55.387917	54.27238
gene-Stk38l	9.7335	8.36834	8.407942	10.181543	10.084577	10.120293	9.853814	8.408971
gene-Stk39	27.81496	27.801352	28.077166	28.356112	28.949516	26.889531	26.251329	27.91188
gene-Stk4	26.636774	28.625012	27.890752	28.198923	32.152645	31.982081	33.521811	30.761401
gene-Stk40	25.697062	27.913182	28.615918	27.049669	25.846257	23.366163	24.352254	25.752233
gene-Stkld1	0.173335	0.149079	0.088371	0.078705	0	0.09125	0	0
gene-Stmn1	4935.739396	4932.904655	5023.985767	5060.938962	4371.979888	4255.365022	4661.020651	4600.878006
gene-Stmn1-rs1	0.228643	0	0.231535	0	0.492509	0.233859	0	0.44125
gene-Stmn2	1110.921895	1062.443287	1003.52972	1045.385253	1068.075032	1121.202197	1127.260851	1116.731367
gene-Stmn3	845.370529	830.103736	787.401092	794.068545	845.415026	902.118134	923.973918	931.772413
gene-Stmn4	461.722052	455.251718	420.770891	418.392564	469.184113	505.924234	497.737192	467.184221
gene-Stmnd1	0	0	0	0	0	0	0	0
gene-Stmp1	71.73211	69.781424	57.386266	66.533939	62.634954	62.974005	57.641978	62.990192
gene-Stn1	18.661422	19.040069	19.799053	16.45692	15.356369	14.370607	16.985831	17.106524
gene-Stom	6.183225	5.430949	3.833816	4.662293	4.40123	3.920134	4.591738	4.903034
gene-Stoml1	71.574329	76.582083	82.787746	74.472686	63.884798	73.914904	71.793745	71.765533
gene-Stoml2	74.425806	73.466916	73.730256	75.957396	81.560767	79.873992	73.628376	74.319719
gene-Stoml3	0	0	0.077207	0.086239	0	0.079862	0.325011	0.075963
gene-Ston1	4.408647	6.351774	4.718366	6.070152	4.64976	3.758184	3.902912	4.808509
gene-Ston2	3.6238	4.194284	3.703536	4.638455	3.896748	3.321901	3.681398	3.537651
gene-Stox1	1.605171	1.810526	1.908822	1.706941	2.085985	1.779122	2.346756	1.888592
gene-Stox2	65.152352	68.802873	67.336514	72.641087	76.884394	76.716541	73.635702	71.735228
gene-Stpg1	0.091299	0.155977	0.052894	0.306782	0.165686	0.297563	0.148346	0
gene-Stpg2	0	0	0	0	0	0	0	0
gene-Stpg3	0	0	0	0	0	0	0	0
gene-Stpg4	0	0	0	0	0.05132	0.207789	0.205982	0.146833
gene-Stra6	6.147343	6.466511	5.274657	4.571332	4.555665	3.277112	4.823476	4.70737
gene-Stra6l	2.044445	2.25873	2.001842	2.429967	1.849585	2.301588	1.35666	1.414603
gene-Stra8	0	0	0	0	0	0	0	0
gene-Strada	23.18898	30.226653	31.906921	32.150461	21.702019	26.217499	26.00329	22.789298
gene-Stradb	55.461478	57.45065	57.925456	61.924294	65.579151	61.167718	63.786823	62.254989
gene-Strap	157.248046	159.064999	155.456738	157.569064	160.907608	147.87976	166.37218	157.621441
gene-Strbp	111.552331	113.003435	115.433379	117.614514	131.185885	133.482481	121.977727	114.911248
gene-Strc	0	0.025065	0.025497	0	0	0.106357	0	0
gene-Strip1	119.062578	120.279565	119.506961	129.242063	116.760225	112.201918	124.953164	121.895628
gene-Strip2	5.384703	4.65793	6.151153	5.919433	9.324709	7.54822	6.177856	6.493662
gene-Strit1	0	0	0	0	0	0	0	0
gene-Strn	16.798084	18.184	17.432504	16.949339	21.464097	20.895546	17.521912	16.672902
gene-Strn3	71.863456	70.082855	69.752341	69.218092	73.099124	69.37339	61.991352	61.326225
gene-Strn4	133.17768	142.310223	140.85348	145.98011	133.013251	124.413657	142.312619	142.813291
gene-Sts	13.351865	9.498396	6.967799	6.271691	10.172138	10.173812	10.086155	10.317194
gene-Stt3a	20.094085	22.436876	21.814049	21.316335	24.200279	23.934306	21.014479	23.534241
gene-Stt3b	82.066283	87.09237	85.579092	89.122989	93.238496	91.728848	92.097309	90.453293
gene-Stub1	181.649085	192.714652	201.676082	180.315433	167.775586	157.447203	170.707669	163.414178
gene-Stum	15.640866	14.862815	15.458141	13.227198	14.98869	16.400544	18.209465	17.85397
gene-Stx11	0.903565	0.630508	0.782076	1.14014	0.633393	0.724718	1.195312	1.159171
gene-Stx12	173.501753	175.425907	185.493392	185.296584	191.513654	184.580679	191.33081	195.17503
gene-Stx16	79.998463	82.382474	81.842409	83.497047	77.790966	83.096931	67.867628	64.212679
gene-Stx17	10.308529	9.525413	9.416464	10.358105	10.698559	10.078791	9.867435	10.570359
gene-Stx18	22.538202	19.107229	20.362862	14.005054	19.296251	20.295864	20.113327	21.035293
gene-Stx19	0	0	0	0	0	0	0	0
gene-Stx1a	97.505939	95.212487	90.531539	92.44493	77.959681	96.178497	96.375462	94.217194
gene-Stx1b	134.732458	137.72277	134.177482	144.220279	149.025421	157.104381	155.573471	145.943484
gene-Stx2	22.618523	23.283527	22.81251	22.581689	23.620951	26.836936	22.123699	17.245922
gene-Stx3	11.156867	9.474445	9.245713	11.18372	11.734539	15.268375	11.41662	10.23703
gene-Stx4a	20.925673	17.797592	20.123812	18.032767	16.858435	17.431808	13.470874	17.293858
gene-Stx5a	68.382365	66.695182	66.032845	63.972517	64.671858	62.354188	62.711565	60.692895
gene-Stx6	83.873792	88.504053	95.186484	87.76497	82.460301	75.13049	86.468116	78.932874
gene-Stx7	185.726085	184.444378	181.577054	192.368075	182.256565	187.824759	191.155517	191.857315
gene-Stx8	34.721862	23.829671	15.031754	18.165454	25.622732	28.64166	13.637195	21.432804
gene-Stxbp1	215.924662	228.869481	224.984603	218.508826	207.760606	203.026299	224.508918	219.421944
gene-Stxbp2	41.666937	42.384836	46.500772	48.374035	46.233035	48.745647	36.716494	29.566688
gene-Stxbp3	5.649111	4.667184	7.05471	4.243946	5.876294	4.918882	4.507642	5.082357
gene-Stxbp3-ps	0	0.651684	0	0	0.235437	0	0.224918	0.211136
gene-Stxbp4	10.792742	10.083661	9.931403	11.772362	11.733083	9.846768	9.385493	8.802527
gene-Stxbp5	15.692904	15.311991	13.778584	13.996172	17.827083	17.192499	17.36028	15.873616
